TagID,Distance,Timestamp
8704,75,"14:15:31
"
49BA,428,"14:15:31
"
8704,76,"14:15:31
"
49BA,426,"14:15:31
"
8704,74,"14:15:31
"
49BA,427,"14:15:32
"
8704,73,"14:15:32
"
49BA,426,"14:15:32
"
8704,75,"14:15:32
"
49BA,428,"14:15:32
"
8704,75,"14:15:32
"
49BA,427,"14:15:32
"
8704,75,"14:15:32
"
49BA,427,"14:15:32
"
8704,78,"14:15:32
"
49BA,428,"14:15:32
"
8704,75,"14:15:32
"
49BA,424,"14:15:32
"
8704,74,"14:15:32
"
49BA,428,"14:15:32
"
8704,74,"14:15:32
"
49BA,427,"14:15:32
"
8704,75,"14:15:32
"
49BA,428,"14:15:32
"
8704,74,"14:15:32
"
49BA,426,"14:15:33
"
8704,76,"14:15:33
"
49BA,426,"14:15:33
"
8704,74,"14:15:33
"
49BA,428,"14:15:33
"
8704,76,"14:15:33
"
49BA,428,"14:15:33
"
8704,72,"14:15:33
"
49BA,427,"14:15:33
"
8704,74,"14:15:33
"
49BA,427,"14:15:33
"
8704,77,"14:15:33
"
49BA,425,"14:15:33
"
8704,75,"14:15:33
"
49BA,428,"14:15:33
"
8704,75,"14:15:33
"
49BA,426,"14:15:33
"
8704,74,"14:15:33
"
49BA,427,"14:15:33
"
8704,74,"14:15:33
"
49BA,427,"14:15:34
"
8704,74,"14:15:34
"
49BA,426,"14:15:34
"
8704,75,"14:15:34
"
49BA,427,"14:15:34
"
8704,74,"14:15:34
"
49BA,427,"14:15:34
"
8704,76,"14:15:34
"
49BA,428,"14:15:34
"
8704,75,"14:15:34
"
49BA,424,"14:15:34
"
8704,77,"14:15:34
"
49BA,428,"14:15:34
"
8704,76,"14:15:34
"
49BA,425,"14:15:34
"
8704,77,"14:15:34
"
49BA,428,"14:15:34
"
8704,73,"14:15:34
"
49BA,426,"14:15:34
"
8704,75,"14:15:34
"
49BA,426,"14:15:35
"
8704,77,"14:15:35
"
49BA,427,"14:15:35
"
8704,77,"14:15:35
"
49BA,426,"14:15:35
"
8704,75,"14:15:35
"
49BA,428,"14:15:35
"
8704,77,"14:15:35
"
49BA,427,"14:15:35
"
8704,74,"14:15:35
"
49BA,428,"14:15:35
"
8704,75,"14:15:35
"
49BA,428,"14:15:35
"
8704,76,"14:15:35
"
49BA,426,"14:15:35
"
8704,75,"14:15:35
"
49BA,426,"14:15:35
"
8704,75,"14:15:35
"
49BA,427,"14:15:35
"
8704,73,"14:15:35
"
49BA,426,"14:15:36
"
8704,75,"14:15:36
"
49BA,427,"14:15:36
"
8704,75,"14:15:36
"
49BA,425,"14:15:36
"
8704,74,"14:15:36
"
49BA,426,"14:15:36
"
8704,77,"14:15:36
"
49BA,428,"14:15:36
"
8704,76,"14:15:36
"
49BA,427,"14:15:36
"
8704,75,"14:15:36
"
49BA,426,"14:15:36
"
8704,78,"14:15:36
"
49BA,428,"14:15:36
"
8704,75,"14:15:36
"
49BA,427,"14:15:36
"
8704,77,"14:15:36
"
49BA,428,"14:15:36
"
8704,75,"14:15:36
"
49BA,427,"14:15:37
"
8704,76,"14:15:37
"
49BA,428,"14:15:37
"
8704,76,"14:15:37
"
49BA,425,"14:15:37
"
8704,76,"14:15:37
"
49BA,427,"14:15:37
"
8704,73,"14:15:37
"
49BA,425,"14:15:37
"
8704,75,"14:15:37
"
49BA,428,"14:15:37
"
8704,75,"14:15:37
"
49BA,426,"14:15:37
"
8704,74,"14:15:37
"
49BA,426,"14:15:37
"
8704,77,"14:15:37
"
49BA,426,"14:15:37
"
8704,77,"14:15:37
"
49BA,425,"14:15:37
"
8704,76,"14:15:37
"
49BA,426,"14:15:38
"
8704,76,"14:15:38
"
49BA,427,"14:15:38
"
8704,75,"14:15:38
"
49BA,427,"14:15:38
"
8704,74,"14:15:38
"
49BA,427,"14:15:38
"
8704,75,"14:15:38
"
49BA,428,"14:15:38
"
8704,77,"14:15:38
"
49BA,427,"14:15:38
"
8704,74,"14:15:38
"
49BA,427,"14:15:38
"
8704,77,"14:15:38
"
49BA,427,"14:15:38
"
8704,75,"14:15:38
"
49BA,429,"14:15:38
"
8704,76,"14:15:38
"
49BA,426,"14:15:38
"
8704,74,"14:15:38
"
49BA,428,"14:15:39
"
8704,77,"14:15:39
"
49BA,427,"14:15:39
"
8704,76,"14:15:39
"
49BA,427,"14:15:39
"
8704,73,"14:15:39
"
49BA,427,"14:15:39
"
8704,76,"14:15:39
"
49BA,427,"14:15:39
"
8704,74,"14:15:39
"
49BA,426,"14:15:39
"
8704,74,"14:15:39
"
49BA,427,"14:15:39
"
8704,76,"14:15:39
"
49BA,425,"14:15:39
"
8704,75,"14:15:39
"
49BA,426,"14:15:39
"
8704,75,"14:15:39
"
49BA,426,"14:15:39
"
8704,73,"14:15:39
"
49BA,426,"14:15:40
"
8704,74,"14:15:40
"
